,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,school_holiday,school_holiday_lower,school_holiday_upper,state_holiday,state_holiday_lower,state_holiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
641,2015-02-10,7391.352699180542,4591.169232488381,11284.30270580651,7391.352699180542,7391.352699180542,436.55233636647097,436.55233636647097,436.55233636647097,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.08253188880207,323.08253188880207,323.08253188880207,-526.0421403151636,-526.0421403151636,-526.0421403151636,0.0,0.0,0.0,7827.905035547013
642,2015-02-11,7392.218531654337,4356.285640881548,10891.322546716072,7392.218531654337,7392.218531654337,146.1995881252866,146.1995881252866,146.1995881252866,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.036316486954235,60.036316486954235,60.036316486954235,-553.3486731545001,-553.3486731545001,-553.3486731545001,0.0,0.0,0.0,7538.418119779624
643,2015-02-12,7393.084364128133,4015.37390514109,10497.542797970878,7393.084364128133,7393.084364128133,-95.93779873152263,-95.93779873152263,-95.93779873152263,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236830958,-157.16381236830958,-157.16381236830958,-578.2859311560455,-578.2859311560455,-578.2859311560455,0.0,0.0,0.0,7297.14656539661
644,2015-02-13,7393.950196601928,4019.1185808668633,10723.180192030384,7393.950196601928,7393.950196601928,-164.01016240482014,-164.01016240482014,-164.01016240482014,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815971935505,-202.70815971935505,-202.70815971935505,-600.8139474782976,-600.8139474782976,-600.8139474782976,0.0,0.0,0.0,7229.940034197108
645,2015-02-14,7394.816029075724,2444.751367513396,9146.525281647459,7394.816029075724,7394.816029075724,-1478.7974780533557,-1478.7974780533557,-1478.7974780533557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538533678,-857.8598538533678,-857.8598538533678,-620.9376241999877,-620.9376241999877,-620.9376241999877,0.0,0.0,0.0,5916.018551022368
646,2015-02-16,7396.547694023316,5781.429906873385,12337.19979322744,7396.547694023316,7396.547694023316,1671.934453905486,1671.934453905486,1671.934453905486,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.5684034439573,1686.5684034439573,1686.5684034439573,-654.145894331304,-654.145894331304,-654.145894331304,0.0,0.0,0.0,9068.482147928802
647,2015-02-17,7397.413526497111,4244.11753796724,11206.994367078936,7397.413526497111,7397.413526497111,295.2367273521089,295.2367273521089,295.2367273521089,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318881266,323.0825318881266,323.0825318881266,-667.3577493288502,-667.3577493288502,-667.3577493288502,0.0,0.0,0.0,7692.65025384922
648,2015-02-18,7398.279358970907,4258.691292232786,11100.96481278168,7398.279358970907,7398.279358970907,21.152806941706412,21.152806941706412,21.152806941706412,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.036316487639155,60.036316487639155,60.036316487639155,-678.3954543387653,-678.3954543387653,-678.3954543387653,0.0,0.0,0.0,7419.4321659126135
649,2015-02-19,7399.145191444702,3595.0835492256615,10665.10665716438,7399.145191444702,7399.145191444702,-204.96131328522742,-204.96131328522742,-204.96131328522742,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236472867,-157.16381236472867,-157.16381236472867,-687.3094457133312,-687.3094457133312,-687.3094457133312,0.0,0.0,0.0,7194.183878159474
650,2015-02-20,7400.011023918498,3524.388302283999,10655.14632503962,7400.011023918498,7400.011023918498,-257.3225154621783,-257.3225154621783,-257.3225154621783,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815971723434,-202.70815971723434,-202.70815971723434,-694.1263005377765,-694.1263005377765,-694.1263005377765,0.0,0.0,0.0,7142.688508456319
651,2015-02-21,7400.876856392293,2523.55974379162,8982.169507746265,7400.876856392293,7400.876856392293,-1556.7008486368854,-1556.7008486368854,-1556.7008486368854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538499781,-857.8598538499781,-857.8598538499781,-698.8409947869073,-698.8409947869073,-698.8409947869073,0.0,0.0,0.0,5844.176007755408
652,2015-02-23,7402.608521339885,5026.872694734156,11648.6541152142,7402.608521339885,7402.608521339885,984.813521752422,984.813521752422,984.813521752422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034446494,1686.5684034446494,1686.5684034446494,-701.7548816922275,-701.7548816922275,-701.7548816922275,0.0,0.0,0.0,8387.422043092307
653,2015-02-24,7403.474353813681,3681.120346805704,10323.030876563378,7403.474353813681,7403.474353813681,-376.6657906388558,-376.6657906388558,-376.6657906388558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0825318901063,323.0825318901063,323.0825318901063,-699.7483225289621,-699.7483225289621,-699.7483225289621,0.0,0.0,0.0,7026.808563174825
654,2015-02-25,7404.340186287476,3188.715403142863,10170.938143039253,7404.340186287476,7404.340186287476,-635.1933621508692,-635.1933621508692,-635.1933621508692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03631648938235,60.03631648938235,60.03631648938235,-695.2296786402516,-695.2296786402516,-695.2296786402516,0.0,0.0,0.0,6769.146824136607
655,2015-02-26,7405.206018761272,3057.8989063373015,9906.764703831985,7405.206018761272,7405.206018761272,-845.1667773584797,-845.1667773584797,-845.1667773584797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381236702105,-157.16381236702105,-157.16381236702105,-688.0029649914587,-688.0029649914587,-688.0029649914587,0.0,0.0,0.0,6560.039241402793
656,2015-02-27,7406.071851235068,3140.795898359754,9964.963153995823,7406.071851235068,7406.071851235068,-880.5535108862207,-880.5535108862207,-880.5535108862207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70815971872744,-202.70815971872744,-202.70815971872744,-677.8453511674933,-677.8453511674933,-677.8453511674933,0.0,0.0,0.0,6525.518340348847
657,2015-02-28,7406.937683708863,2472.928903945085,9148.989545562936,7406.937683708863,7406.937683708863,-1522.3763627397163,-1522.3763627397163,-1522.3763627397163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538526866,-857.8598538526866,-857.8598538526866,-664.5165088870298,-664.5165088870298,-664.5165088870298,0.0,0.0,0.0,5884.561320969146
658,2015-03-02,7408.6693486564545,5721.487662028439,12723.61678369585,7408.6693486564545,7408.6693486564545,1698.7153158948652,1698.7153158948652,1698.7153158948652,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.5684034436488,1686.5684034436488,1686.5684034436488,-627.365032341616,-627.365032341616,-627.365032341616,0.0,0.0,0.0,9107.38466455132
659,2015-03-03,7409.53518113025,4473.207871121472,11295.664990625326,7409.53518113025,7409.53518113025,359.5125863504641,359.5125863504641,359.5125863504641,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318881624,323.0825318881624,323.0825318881624,-603.0818903305308,-603.0818903305308,-603.0818903305308,0.0,0.0,0.0,7769.047767480714
660,2015-03-04,7410.401013604046,4183.134285408205,10946.077676225084,7410.401013604046,7410.401013604046,124.81404380679496,124.81404380679496,124.81404380679496,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648587463,60.03631648587463,60.03631648587463,-574.7342174719122,-574.7342174719122,-574.7342174719122,0.0,0.0,0.0,7535.215057410841
661,2015-03-05,7411.266846077841,4007.7777150680486,10570.477535628901,7411.266846077841,7411.266846077841,-59.83577189341595,-59.83577189341595,-59.83577189341595,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.1638123693134,-157.1638123693134,-157.1638123693134,-542.1839043169351,-542.1839043169351,-542.1839043169351,0.0,0.0,0.0,7351.431074184426
662,2015-03-06,7412.132678551637,4109.740222734281,10850.577264897356,7412.132678551637,7412.132678551637,-68.55045742646583,-68.55045742646583,-68.55045742646583,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815972022046,-202.70815972022046,-202.70815972022046,-505.35424249907794,-505.35424249907794,-505.35424249907794,0.0,0.0,0.0,7343.582221125171
663,2015-03-07,7412.998511025432,2710.7406046349165,9249.980072098646,7412.998511025432,7412.998511025432,-1322.1019112159845,-1322.1019112159845,-1322.1019112159845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538503991,-857.8598538503991,-857.8598538503991,-464.24205736558525,-464.24205736558525,-464.24205736558525,0.0,0.0,0.0,6090.896599809447
664,2015-03-09,7414.7301759730235,5651.059283137346,12729.83232737056,7414.7301759730235,7414.7301759730235,1956.4949780273157,1956.4949780273157,1956.4949780273157,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.568403444001,1686.568403444001,1686.568403444001,-369.5853702095178,-369.5853702095178,-369.5853702095178,0.0,0.0,0.0,9371.22515400034
665,2015-03-10,7415.59600844682,4777.159241871129,11481.995813694666,7415.59600844682,7415.59600844682,646.1099414461099,646.1099414461099,646.1099414461099,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318887555,323.0825318887555,323.0825318887555,-316.4845352354781,-316.4845352354781,-316.4845352354781,0.0,0.0,0.0,8061.705949892929
666,2015-03-11,7416.461840920615,4469.006178326514,11013.51010630921,7416.461840920615,7416.461840920615,439.5514306186874,439.5514306186874,439.5514306186874,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.036316487617945,60.036316487617945,60.036316487617945,-259.99683066176306,-259.99683066176306,-259.99683066176306,0.0,0.0,0.0,7856.013271539303
667,2015-03-12,7417.327673394411,4013.241236209541,10994.415322716934,7417.327673394411,7417.327673394411,281.7546387097224,281.7546387097224,281.7546387097224,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.1638123657325,-157.1638123657325,-157.1638123657325,-200.5934937173775,-200.5934937173775,-200.5934937173775,0.0,0.0,0.0,7699.082312104134
668,2015-03-13,7418.193505868207,4519.604686937882,11239.679092872024,7418.193505868207,7418.193505868207,297.96176219679813,297.96176219679813,297.96176219679813,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815971986738,-202.70815971986738,-202.70815971986738,-138.842022876167,-138.842022876167,-138.842022876167,0.0,0.0,0.0,7716.155268065005
669,2015-03-14,7419.059338342003,3097.0787092282276,9763.410174097016,7419.059338342003,7419.059338342003,-933.2589479463421,-933.2589479463421,-933.2589479463421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538531077,-857.8598538531077,-857.8598538531077,-75.39909409323437,-75.39909409323437,-75.39909409323437,0.0,0.0,0.0,6485.8003903956605
670,2015-03-16,7420.791003289593,6001.846008120671,12465.517389709536,7420.791003289593,7420.791003289593,1740.1219334750238,1740.1219334750238,1740.1219334750238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034443534,1686.5684034443534,1686.5684034443534,53.55353003067062,53.55353003067062,53.55353003067062,0.0,0.0,0.0,9160.912936764616
671,2015-03-17,7421.656835763389,4517.082433199686,11267.228500260004,7421.656835763389,7421.656835763389,440.494354505772,440.494354505772,440.494354505772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0825318921216,323.0825318921216,323.0825318921216,117.41182261365032,117.41182261365032,117.41182261365032,0.0,0.0,0.0,7862.151190269161
672,2015-03-18,7422.522668237185,4278.4415790314215,11243.569865356312,7422.522668237185,7422.522668237185,239.72966345529656,239.72966345529656,239.72966345529656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03631648751929,60.03631648751929,60.03631648751929,179.69334696777727,179.69334696777727,179.69334696777727,0.0,0.0,0.0,7662.252331692482
673,2015-03-19,7423.38850071098,4221.926379527796,10811.150029533412,7423.38850071098,7423.38850071098,82.34242017129849,82.34242017129849,82.34242017129849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381236802488,-157.16381236802488,-157.16381236802488,239.50623253932338,239.50623253932338,239.50623253932338,0.0,0.0,0.0,7505.730920882279
674,2015-03-20,7424.254333184776,4168.577530099915,11238.802511910486,7424.254333184776,7424.254333184776,93.26150720502649,93.26150720502649,93.26150720502649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.7081597177467,-202.7081597177467,-202.7081597177467,295.9696669227732,295.9696669227732,295.9696669227732,0.0,0.0,0.0,7517.515840389803
675,2015-03-21,7425.120165658572,3428.513416805478,10182.417189230577,7425.120165658572,7425.120165658572,-509.6236301859067,-509.6236301859067,-509.6236301859067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.859853849718,-857.859853849718,-857.859853849718,348.2362236638113,348.2362236638113,348.2362236638113,0.0,0.0,0.0,6915.496535472665
676,2015-03-23,7426.851830606162,6585.604022062888,12933.06272168315,7426.851830606162,7426.851830606162,2123.657897993642,2123.657897993642,2123.657897993642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034436924,1686.5684034436924,1686.5684034436924,437.08949454994985,437.08949454994985,437.08949454994985,0.0,0.0,0.0,9550.509728599805
677,2015-03-24,7427.717663079959,4767.788408474305,11471.546557754975,7427.717663079959,7427.717663079959,795.4282804345277,795.4282804345277,795.4282804345277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0825318914463,323.0825318914463,323.0825318914463,472.34574854308147,472.34574854308147,472.34574854308147,0.0,0.0,0.0,8223.145943514486
678,2015-03-25,7428.583495553754,5332.273461849364,12037.59809035678,7428.583495553754,7428.583495553754,1200.3313750556194,1200.3313750556194,1200.3313750556194,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648663711,60.03631648663711,60.03631648663711,500.78311377614983,500.78311377614983,500.78311377614983,0.0,0.0,0.0,8628.914870609373
679,2015-03-26,7429.44932802755,4836.418739811326,11857.714648412373,7429.44932802755,7429.44932802755,1004.3821653579151,1004.3821653579151,1004.3821653579151,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236685476,-157.16381236685476,-157.16381236685476,522.0340329319374,522.0340329319374,522.0340329319374,0.0,0.0,0.0,8433.831493385465
680,2015-03-27,7430.315160501345,5071.127502457809,12028.195173869895,7430.315160501345,7430.315160501345,972.679882494536,972.679882494536,972.679882494536,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815972285337,-202.70815972285337,-202.70815972285337,535.8760974245567,535.8760974245567,535.8760974245567,0.0,0.0,0.0,8402.99504299588
681,2015-03-28,7431.180992975142,4511.133697842316,11216.070449569921,7431.180992975142,7431.180992975142,323.89341107883445,323.89341107883445,323.89341107883445,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-857.8598538514528,-857.8598538514528,-857.8598538514528,542.2413201374547,542.2413201374547,542.2413201374547,0.0,0.0,0.0,7755.074404053976
682,2015-03-30,7432.912657922732,6807.519850212005,13637.72111295124,7432.912657922732,7432.912657922732,2859.149683283062,2859.149683283062,2859.149683283062,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.5684034440449,1686.5684034440449,1686.5684034440449,533.0693350461847,533.0693350461847,533.0693350461847,0.0,0.0,0.0,10292.062341205794
683,2015-03-31,7433.778490396528,5649.947985393511,12463.666616024571,7433.778490396528,7433.778490396528,1480.789886862283,1480.789886862283,1480.789886862283,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318895023,323.0825318895023,323.0825318895023,518.1954101799482,518.1954101799482,518.1954101799482,0.0,0.0,0.0,8914.56837725881
684,2015-04-01,7434.644322870324,4946.504997021829,11841.892811440457,7434.644322870324,7434.644322870324,1196.7088696247224,1196.7088696247224,1196.7088696247224,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648575482,60.03631648575482,60.03631648575482,497.16060834613506,497.16060834613506,497.16060834613506,0.0,0.0,0.0,8631.353192495046
685,2015-04-02,7435.510155344119,4956.830967474148,11951.745468549068,7435.510155344119,7435.510155344119,953.012631032897,953.012631032897,953.012631032897,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236914708,-157.16381236914708,-157.16381236914708,470.66449860921153,470.66449860921153,470.66449860921153,0.0,0.0,0.0,8388.522786377016
686,2015-04-04,7437.241820291711,4332.4778137437515,10973.449852687118,7437.241820291711,7437.241820291711,186.33460791819323,186.33460791819323,186.33460791819323,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-857.8598538511125,-857.8598538511125,-857.8598538511125,404.68251697647327,404.68251697647327,404.68251697647327,0.0,0.0,0.0,7623.5764282099035
687,2015-04-07,7439.839317713097,5356.02141244872,12275.983123866932,7439.839317713097,7439.839317713097,1250.7942028299149,1250.7942028299149,1250.7942028299149,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318900956,323.0825318900956,323.0825318900956,288.1997261469868,288.1997261469868,288.1997261469868,0.0,0.0,0.0,8690.633520543011
688,2015-04-08,7440.705150186893,5169.915052945929,11718.447310096786,7440.705150186893,7440.705150186893,948.5576454266734,948.5576454266734,948.5576454266734,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.03631648828171,60.03631648828171,60.03631648828171,249.0093841455592,249.0093841455592,249.0093841455592,0.0,0.0,0.0,8389.262795613566
689,2015-04-09,7441.570982660689,4628.254330199141,11555.699012834682,7441.570982660689,7441.570982660689,693.7839370279851,693.7839370279851,693.7839370279851,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.1638123655662,-157.1638123655662,-157.1638123655662,211.43580460071888,211.43580460071888,211.43580460071888,0.0,0.0,0.0,8135.354919688674
690,2015-04-10,7442.436815134484,4937.639878055362,11530.509015767046,7442.436815134484,7442.436815134484,613.2959167357678,613.2959167357678,613.2959167357678,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.7081597149198,-202.7081597149198,-202.7081597149198,176.4921316578552,176.4921316578552,176.4921316578552,0.0,0.0,0.0,8055.732731870252
691,2015-04-11,7443.3026476082805,3381.757666391839,10146.752973718705,7443.3026476082805,7443.3026476082805,-712.7503887281142,-712.7503887281142,-712.7503887281142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538507719,-857.8598538507719,-857.8598538507719,145.1094651226576,145.1094651226576,145.1094651226576,0.0,0.0,0.0,6730.552258880166
692,2015-04-13,7445.034312555872,6690.581048134862,13044.246494858946,7445.034312555872,7445.034312555872,2422.27419003099,2422.27419003099,2422.27419003099,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,1686.568403445429,1686.568403445429,1686.568403445429,96.1938417927291,96.1938417927291,96.1938417927291,0.0,0.0,0.0,9867.308502586862
693,2015-04-14,7445.900145029666,5084.771836012493,11984.570519291603,7445.900145029666,7445.900145029666,1042.49604613036,1042.49604613036,1042.49604613036,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,323.0825318908066,323.0825318908066,323.0825318908066,79.90156944672087,79.90156944672087,79.90156944672087,0.0,0.0,0.0,8488.396191160027
694,2015-04-15,7446.765977503463,4899.966653462264,11485.355351910153,7446.765977503463,7446.765977503463,769.1656860108166,769.1656860108166,769.1656860108166,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,60.036316484773984,60.036316484773984,60.036316484773984,69.61742473320997,69.61742473320997,69.61742473320997,0.0,0.0,0.0,8215.931663514279
695,2015-04-16,7447.631809977258,4709.870102536762,11638.661424069789,7447.631809977258,7447.631809977258,547.8974186910502,547.8974186910502,547.8974186910502,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-157.16381236785855,-157.16381236785855,-157.16381236785855,65.5492862660762,65.5492862660762,65.5492862660762,0.0,0.0,0.0,7995.529228668308
696,2015-04-17,7448.497642451054,4613.088382602191,11376.612335900818,7448.497642451054,7448.497642451054,504.52814627548884,504.52814627548884,504.52814627548884,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,639.5119447928325,0.0,0.0,0.0,-202.70815972002652,-202.70815972002652,-202.70815972002652,67.72436120268286,67.72436120268286,67.72436120268286,0.0,0.0,0.0,7953.025788726543
697,2015-04-18,7449.3634749248495,3259.1988544600463,9875.708266984184,7449.3634749248495,7449.3634749248495,-781.8719026012195,-781.8719026012195,-781.8719026012195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538504313,-857.8598538504313,-857.8598538504313,75.98795124921175,75.98795124921175,75.98795124921175,0.0,0.0,0.0,6667.49157232363
698,2015-04-20,7451.095139872441,6015.029164975054,12546.93569494352,7451.095139872441,7451.095139872441,1795.8482444775195,1795.8482444775195,1795.8482444775195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034427356,1686.5684034427356,1686.5684034427356,109.27984103478396,109.27984103478396,109.27984103478396,0.0,0.0,0.0,9246.943384349961
699,2015-04-21,7451.960972346237,4417.798114874682,11095.63400655433,7451.960972346237,7451.960972346237,456.2300401573861,456.2300401573861,456.2300401573861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.08253188886266,323.08253188886266,323.08253188886266,133.14750826852347,133.14750826852347,133.14750826852347,0.0,0.0,0.0,7908.191012503623
700,2015-04-22,7452.826804820032,4263.511920578987,11040.370811839337,7452.826804820032,7452.826804820032,220.8499855554303,220.8499855554303,220.8499855554303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0363164865173,60.0363164865173,60.0363164865173,160.813669068913,160.813669068913,160.813669068913,0.0,0.0,0.0,7673.676790375462
701,2015-04-23,7453.692637293828,4007.54726390285,10720.107194213246,7453.692637293828,7453.692637293828,34.201507239906704,34.201507239906704,34.201507239906704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.1638123666884,-157.1638123666884,-157.1638123666884,191.3653196065951,191.3653196065951,191.3653196065951,0.0,0.0,0.0,7487.894144533734
702,2015-04-24,7454.558469767623,4137.505531326514,10767.959706218926,7454.558469767623,7454.558469767623,21.089942044635357,21.089942044635357,21.089942044635357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.70815971605975,-202.70815971605975,-202.70815971605975,223.79810176069512,223.79810176069512,223.79810176069512,0.0,0.0,0.0,7475.648411812259
703,2015-04-25,7455.424302241419,3324.531543070359,10378.546727573425,7455.424302241419,7455.424302241419,-600.8157697853716,-600.8157697853716,-600.8157697853716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538521665,-857.8598538521665,-857.8598538521665,257.04408406679494,257.04408406679494,257.04408406679494,0.0,0.0,0.0,6854.608532456048
704,2015-04-27,7457.155967189011,6084.076288226838,12821.292236511716,7457.155967189011,7457.155967189011,2008.133743466698,2008.133743466698,2008.133743466698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034430876,1686.5684034430876,1686.5684034430876,321.56534002361013,321.56534002361013,321.56534002361013,0.0,0.0,0.0,9465.289710655708
705,2015-04-28,7458.021799662806,4712.267556209264,11440.869218252592,7458.021799662806,7458.021799662806,673.7413303245202,673.7413303245202,673.7413303245202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0825318894556,323.0825318894556,323.0825318894556,350.65879843506445,350.65879843506445,350.65879843506445,0.0,0.0,0.0,8131.7631299873265
706,2015-04-29,7458.887632136602,4661.6689418423875,11163.437752675547,7458.887632136602,7458.887632136602,436.2995980907977,436.2995980907977,436.2995980907977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.036316485635126,60.036316485635126,60.036316485635126,376.26328160516255,376.26328160516255,376.26328160516255,0.0,0.0,0.0,7895.1872302274005
707,2015-04-30,7459.753464610397,4244.552996878341,11056.036391380561,7459.753464610397,7459.753464610397,240.28373695340332,240.28373695340332,240.28373695340332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.16381236762174,-157.16381236762174,-157.16381236762174,397.4475493210251,397.4475493210251,397.4475493210251,0.0,0.0,0.0,7700.0372015638
708,2015-05-02,7461.485129557988,3350.2304370550823,10343.022684037294,7461.485129557988,7461.485129557988,-434.4360163186333,-434.4360163186333,-434.4360163186333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-857.8598538487765,-857.8598538487765,-857.8598538487765,423.4238375301433,423.4238375301433,423.4238375301433,0.0,0.0,0.0,7027.049113239355
709,2015-05-04,7463.21679450558,6295.924027084656,13044.27474307256,7463.21679450558,7463.21679450558,2110.383152201118,2110.383152201118,2110.383152201118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.5684034441197,1686.5684034441197,1686.5684034441197,423.81474875699854,423.81474875699854,423.81474875699854,0.0,0.0,0.0,9573.599946706698
710,2015-05-05,7464.082626979376,4820.761312095163,11493.820812969067,7464.082626979376,7464.082626979376,736.7436791907644,736.7436791907644,736.7436791907644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0825318901668,323.0825318901668,323.0825318901668,413.66114730059763,413.66114730059763,413.66114730059763,0.0,0.0,0.0,8200.82630617014
711,2015-05-06,7464.948459453171,4619.719632358619,11203.87233309934,7464.948459453171,7464.948459453171,456.61316612177853,456.61316612177853,456.61316612177853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03631648816202,60.03631648816202,60.03631648816202,396.5768496336165,396.5768496336165,396.5768496336165,0.0,0.0,0.0,7921.56162557495
